anomaly_type,detection_method,level,study,site_id,country,region,metric,value,zscore,mean,std,severity,description,recommendation,lower_bound,upper_bound
STATISTICAL_OUTLIER,IQR,site,Study_5,Site 322,CAN,AMERICA,max_days_outstanding_sum,13.0,,,,HIGH,"max_days_outstanding_sum (13.000) is outside IQR bounds [0.000, 0.000]",Review site for unusual max_days_outstanding_sum pattern,0.0,0.0
STATISTICAL_OUTLIER,IQR,site,Study_5,Site 333,USA,AMERICA,max_days_outstanding_sum,12.0,,,,HIGH,"max_days_outstanding_sum (12.000) is outside IQR bounds [0.000, 0.000]",Review site for unusual max_days_outstanding_sum pattern,0.0,0.0
STATISTICAL_OUTLIER,IQR,site,Study_5,Site 335,USA,AMERICA,max_days_outstanding_sum,2.0,,,,HIGH,"max_days_outstanding_sum (2.000) is outside IQR bounds [0.000, 0.000]",Review site for unusual max_days_outstanding_sum pattern,0.0,0.0
STATISTICAL_OUTLIER,IQR,site,Study_5,Site 336,USA,AMERICA,max_days_outstanding_sum,9.0,,,,HIGH,"max_days_outstanding_sum (9.000) is outside IQR bounds [0.000, 0.000]",Review site for unusual max_days_outstanding_sum pattern,0.0,0.0
STATISTICAL_OUTLIER,IQR,site,Study_5,Site 337,USA,AMERICA,max_days_outstanding_sum,45.0,,,,HIGH,"max_days_outstanding_sum (45.000) is outside IQR bounds [0.000, 0.000]",Review site for unusual max_days_outstanding_sum pattern,0.0,0.0
STATISTICAL_OUTLIER,IQR,site,Study_5,Site 338,USA,AMERICA,max_days_outstanding_sum,17.0,,,,HIGH,"max_days_outstanding_sum (17.000) is outside IQR bounds [0.000, 0.000]",Review site for unusual max_days_outstanding_sum pattern,0.0,0.0
STATISTICAL_OUTLIER,IQR,site,Study_6,Site 14,AUS,ASIA,max_days_outstanding_sum,55.0,,,,HIGH,"max_days_outstanding_sum (55.000) is outside IQR bounds [0.000, 0.000]",Review site for unusual max_days_outstanding_sum pattern,0.0,0.0
STATISTICAL_OUTLIER,IQR,site,Study_6,Site 15,AUS,ASIA,max_days_outstanding_sum,51.0,,,,HIGH,"max_days_outstanding_sum (51.000) is outside IQR bounds [0.000, 0.000]",Review site for unusual max_days_outstanding_sum pattern,0.0,0.0
STATISTICAL_OUTLIER,IQR,site,Study_6,Site 165,CHN,ASIA,max_days_outstanding_sum,11.0,,,,HIGH,"max_days_outstanding_sum (11.000) is outside IQR bounds [0.000, 0.000]",Review site for unusual max_days_outstanding_sum pattern,0.0,0.0
STATISTICAL_OUTLIER,IQR,site,Study_6,Site 351,TWN,ASIA,max_days_outstanding_sum,48.0,,,,HIGH,"max_days_outstanding_sum (48.000) is outside IQR bounds [0.000, 0.000]",Review site for unusual max_days_outstanding_sum pattern,0.0,0.0
STATISTICAL_OUTLIER,IQR,site,Study_8,Site 113,ITA,EMEA,max_days_outstanding_sum,29.0,,,,HIGH,"max_days_outstanding_sum (29.000) is outside IQR bounds [0.000, 0.000]",Review site for unusual max_days_outstanding_sum pattern,0.0,0.0
STATISTICAL_OUTLIER,IQR,site,Study_8,Site 316,KOR,ASIA,max_days_outstanding_sum,29.0,,,,HIGH,"max_days_outstanding_sum (29.000) is outside IQR bounds [0.000, 0.000]",Review site for unusual max_days_outstanding_sum pattern,0.0,0.0
STATISTICAL_OUTLIER,IQR,site,Study_8,Site 361,CZE,EMEA,max_days_outstanding_sum,20.0,,,,HIGH,"max_days_outstanding_sum (20.000) is outside IQR bounds [0.000, 0.000]",Review site for unusual max_days_outstanding_sum pattern,0.0,0.0
STATISTICAL_OUTLIER,IQR,site,Study_8,Site 365,FRA,EMEA,max_days_outstanding_sum,133.0,,,,HIGH,"max_days_outstanding_sum (133.000) is outside IQR bounds [0.000, 0.000]",Review site for unusual max_days_outstanding_sum pattern,0.0,0.0
STATISTICAL_OUTLIER,IQR,site,Study_8,Site 373,FRA,EMEA,max_days_outstanding_sum,18.0,,,,HIGH,"max_days_outstanding_sum (18.000) is outside IQR bounds [0.000, 0.000]",Review site for unusual max_days_outstanding_sum pattern,0.0,0.0
STATISTICAL_OUTLIER,IQR,site,Study_8,Site 374,FRA,EMEA,max_days_outstanding_sum,40.0,,,,HIGH,"max_days_outstanding_sum (40.000) is outside IQR bounds [0.000, 0.000]",Review site for unusual max_days_outstanding_sum pattern,0.0,0.0
STATISTICAL_OUTLIER,IQR,site,Study_8,Site 376,FRA,EMEA,max_days_outstanding_sum,31.0,,,,HIGH,"max_days_outstanding_sum (31.000) is outside IQR bounds [0.000, 0.000]",Review site for unusual max_days_outstanding_sum pattern,0.0,0.0
STATISTICAL_OUTLIER,IQR,site,Study_8,Site 389,DEU,EMEA,max_days_outstanding_sum,9.0,,,,HIGH,"max_days_outstanding_sum (9.000) is outside IQR bounds [0.000, 0.000]",Review site for unusual max_days_outstanding_sum pattern,0.0,0.0
STATISTICAL_OUTLIER,IQR,site,Study_8,Site 408,GRC,EMEA,max_days_outstanding_sum,17.0,,,,HIGH,"max_days_outstanding_sum (17.000) is outside IQR bounds [0.000, 0.000]",Review site for unusual max_days_outstanding_sum pattern,0.0,0.0
STATISTICAL_OUTLIER,IQR,site,Study_8,Site 415,ITA,EMEA,max_days_outstanding_sum,34.0,,,,HIGH,"max_days_outstanding_sum (34.000) is outside IQR bounds [0.000, 0.000]",Review site for unusual max_days_outstanding_sum pattern,0.0,0.0
STATISTICAL_OUTLIER,IQR,site,Study_8,Site 417,ITA,EMEA,max_days_outstanding_sum,21.0,,,,HIGH,"max_days_outstanding_sum (21.000) is outside IQR bounds [0.000, 0.000]",Review site for unusual max_days_outstanding_sum pattern,0.0,0.0
STATISTICAL_OUTLIER,IQR,site,Study_8,Site 425,ROU,EMEA,max_days_outstanding_sum,17.0,,,,HIGH,"max_days_outstanding_sum (17.000) is outside IQR bounds [0.000, 0.000]",Review site for unusual max_days_outstanding_sum pattern,0.0,0.0
STATISTICAL_OUTLIER,IQR,site,Study_8,Site 432,GBR,EMEA,max_days_outstanding_sum,37.0,,,,HIGH,"max_days_outstanding_sum (37.000) is outside IQR bounds [0.000, 0.000]",Review site for unusual max_days_outstanding_sum pattern,0.0,0.0
STATISTICAL_OUTLIER,IQR,site,Study_8,Site 436,MYS,ASIA,max_days_outstanding_sum,10.0,,,,HIGH,"max_days_outstanding_sum (10.000) is outside IQR bounds [0.000, 0.000]",Review site for unusual max_days_outstanding_sum pattern,0.0,0.0
STATISTICAL_OUTLIER,Z-Score,site,Study_1,Site 15,ESP,EMEA,max_days_page_missing_sum,324.0,4.25,15.133,72.619,CRITICAL,max_days_page_missing_sum is 4.3 standard deviations above the mean (324.000 vs mean 15.133),Investigate why max_days_page_missing_sum is unusually high at this site,,
STATISTICAL_OUTLIER,Z-Score,site,Study_1,Site 7,ISR,EMEA,max_days_page_missing_sum,218.0,2.79,15.133,72.619,MEDIUM,max_days_page_missing_sum is 2.8 standard deviations above the mean (218.000 vs mean 15.133),Investigate why max_days_page_missing_sum is unusually high at this site,,
STATISTICAL_OUTLIER,Z-Score,site,Study_15,Site 2,USA,AMERICA,max_days_page_missing_sum,293.0,3.83,15.133,72.619,HIGH,max_days_page_missing_sum is 3.8 standard deviations above the mean (293.000 vs mean 15.133),Investigate why max_days_page_missing_sum is unusually high at this site,,
STATISTICAL_OUTLIER,Z-Score,site,Study_15,Site 3,USA,AMERICA,max_days_page_missing_sum,266.0,3.45,15.133,72.619,HIGH,max_days_page_missing_sum is 3.5 standard deviations above the mean (266.000 vs mean 15.133),Investigate why max_days_page_missing_sum is unusually high at this site,,
STATISTICAL_OUTLIER,Z-Score,site,Study_16,Site 618,USA,AMERICA,max_days_page_missing_sum,219.0,2.81,15.133,72.619,MEDIUM,max_days_page_missing_sum is 2.8 standard deviations above the mean (219.000 vs mean 15.133),Investigate why max_days_page_missing_sum is unusually high at this site,,
STATISTICAL_OUTLIER,Z-Score,site,Study_16,Site 624,CAN,AMERICA,max_days_page_missing_sum,496.0,6.62,15.133,72.619,CRITICAL,max_days_page_missing_sum is 6.6 standard deviations above the mean (496.000 vs mean 15.133),Investigate why max_days_page_missing_sum is unusually high at this site,,
STATISTICAL_OUTLIER,Z-Score,site,Study_16,Site 634,GRC,EMEA,max_days_page_missing_sum,295.0,3.85,15.133,72.619,HIGH,max_days_page_missing_sum is 3.9 standard deviations above the mean (295.000 vs mean 15.133),Investigate why max_days_page_missing_sum is unusually high at this site,,
STATISTICAL_OUTLIER,Z-Score,site,Study_16,Site 635,GRC,EMEA,max_days_page_missing_sum,245.0,3.17,15.133,72.619,HIGH,max_days_page_missing_sum is 3.2 standard deviations above the mean (245.000 vs mean 15.133),Investigate why max_days_page_missing_sum is unusually high at this site,,
STATISTICAL_OUTLIER,Z-Score,site,Study_16,Site 684,BRA,AMERICA,max_days_page_missing_sum,388.0,5.13,15.133,72.619,CRITICAL,max_days_page_missing_sum is 5.1 standard deviations above the mean (388.000 vs mean 15.133),Investigate why max_days_page_missing_sum is unusually high at this site,,
STATISTICAL_OUTLIER,Z-Score,site,Study_16,Site 722,KOR,ASIA,max_days_page_missing_sum,199.0,2.53,15.133,72.619,MEDIUM,max_days_page_missing_sum is 2.5 standard deviations above the mean (199.000 vs mean 15.133),Investigate why max_days_page_missing_sum is unusually high at this site,,
STATISTICAL_OUTLIER,Z-Score,site,Study_16,Site 723,KOR,ASIA,max_days_page_missing_sum,309.0,4.05,15.133,72.619,CRITICAL,max_days_page_missing_sum is 4.0 standard deviations above the mean (309.000 vs mean 15.133),Investigate why max_days_page_missing_sum is unusually high at this site,,
STATISTICAL_OUTLIER,Z-Score,site,Study_16,Site 757,TUR,EMEA,max_days_page_missing_sum,423.0,5.62,15.133,72.619,CRITICAL,max_days_page_missing_sum is 5.6 standard deviations above the mean (423.000 vs mean 15.133),Investigate why max_days_page_missing_sum is unusually high at this site,,
STATISTICAL_OUTLIER,Z-Score,site,Study_16,Site 765,IND,ASIA,max_days_page_missing_sum,300.0,3.92,15.133,72.619,HIGH,max_days_page_missing_sum is 3.9 standard deviations above the mean (300.000 vs mean 15.133),Investigate why max_days_page_missing_sum is unusually high at this site,,
STATISTICAL_OUTLIER,Z-Score,site,Study_17,Site 776,CHE,EMEA,max_days_page_missing_sum,245.0,3.17,15.133,72.619,HIGH,max_days_page_missing_sum is 3.2 standard deviations above the mean (245.000 vs mean 15.133),Investigate why max_days_page_missing_sum is unusually high at this site,,
STATISTICAL_OUTLIER,Z-Score,site,Study_21,Site 1432,HUN,EMEA,max_days_page_missing_sum,1267.0,17.24,15.133,72.619,CRITICAL,max_days_page_missing_sum is 17.2 standard deviations above the mean (1267.000 vs mean 15.133),Investigate why max_days_page_missing_sum is unusually high at this site,,
STATISTICAL_OUTLIER,Z-Score,site,Study_21,Site 1492,MEX,AMERICA,max_days_page_missing_sum,499.0,6.66,15.133,72.619,CRITICAL,max_days_page_missing_sum is 6.7 standard deviations above the mean (499.000 vs mean 15.133),Investigate why max_days_page_missing_sum is unusually high at this site,,
STATISTICAL_OUTLIER,Z-Score,site,Study_21,Site 1510,POL,EMEA,max_days_page_missing_sum,979.0,13.27,15.133,72.619,CRITICAL,max_days_page_missing_sum is 13.3 standard deviations above the mean (979.000 vs mean 15.133),Investigate why max_days_page_missing_sum is unusually high at this site,,
STATISTICAL_OUTLIER,Z-Score,site,Study_21,Site 1527,POL,EMEA,max_days_page_missing_sum,623.0,8.37,15.133,72.619,CRITICAL,max_days_page_missing_sum is 8.4 standard deviations above the mean (623.000 vs mean 15.133),Investigate why max_days_page_missing_sum is unusually high at this site,,
STATISTICAL_OUTLIER,Z-Score,site,Study_21,Site 522,ESP,EMEA,max_days_page_missing_sum,616.0,8.27,15.133,72.619,CRITICAL,max_days_page_missing_sum is 8.3 standard deviations above the mean (616.000 vs mean 15.133),Investigate why max_days_page_missing_sum is unusually high at this site,,
STATISTICAL_OUTLIER,Z-Score,site,Study_21,Site 933,BRA,AMERICA,max_days_page_missing_sum,889.0,12.03,15.133,72.619,CRITICAL,max_days_page_missing_sum is 12.0 standard deviations above the mean (889.000 vs mean 15.133),Investigate why max_days_page_missing_sum is unusually high at this site,,
STATISTICAL_OUTLIER,Z-Score,site,Study_22,Site 1020,USA,AMERICA,max_days_page_missing_sum,524.0,7.01,15.133,72.619,CRITICAL,max_days_page_missing_sum is 7.0 standard deviations above the mean (524.000 vs mean 15.133),Investigate why max_days_page_missing_sum is unusually high at this site,,
STATISTICAL_OUTLIER,Z-Score,site,Study_22,Site 1025,USA,AMERICA,max_days_page_missing_sum,211.0,2.7,15.133,72.619,MEDIUM,max_days_page_missing_sum is 2.7 standard deviations above the mean (211.000 vs mean 15.133),Investigate why max_days_page_missing_sum is unusually high at this site,,
STATISTICAL_OUTLIER,Z-Score,site,Study_22,Site 1343,HRV,EMEA,max_days_page_missing_sum,565.0,7.57,15.133,72.619,CRITICAL,max_days_page_missing_sum is 7.6 standard deviations above the mean (565.000 vs mean 15.133),Investigate why max_days_page_missing_sum is unusually high at this site,,
STATISTICAL_OUTLIER,Z-Score,site,Study_22,Site 1655,IND,ASIA,max_days_page_missing_sum,231.0,2.97,15.133,72.619,MEDIUM,max_days_page_missing_sum is 3.0 standard deviations above the mean (231.000 vs mean 15.133),Investigate why max_days_page_missing_sum is unusually high at this site,,
STATISTICAL_OUTLIER,Z-Score,site,Study_22,Site 1696,BGR,EMEA,max_days_page_missing_sum,420.0,5.58,15.133,72.619,CRITICAL,max_days_page_missing_sum is 5.6 standard deviations above the mean (420.000 vs mean 15.133),Investigate why max_days_page_missing_sum is unusually high at this site,,
STATISTICAL_OUTLIER,Z-Score,site,Study_22,Site 170,ARG,AMERICA,max_days_page_missing_sum,276.0,3.59,15.133,72.619,HIGH,max_days_page_missing_sum is 3.6 standard deviations above the mean (276.000 vs mean 15.133),Investigate why max_days_page_missing_sum is unusually high at this site,,
STATISTICAL_OUTLIER,Z-Score,site,Study_22,Site 1851,ESP,EMEA,max_days_page_missing_sum,262.0,3.4,15.133,72.619,HIGH,max_days_page_missing_sum is 3.4 standard deviations above the mean (262.000 vs mean 15.133),Investigate why max_days_page_missing_sum is unusually high at this site,,
STATISTICAL_OUTLIER,Z-Score,site,Study_22,Site 1913,GBR,EMEA,max_days_page_missing_sum,517.0,6.91,15.133,72.619,CRITICAL,max_days_page_missing_sum is 6.9 standard deviations above the mean (517.000 vs mean 15.133),Investigate why max_days_page_missing_sum is unusually high at this site,,
STATISTICAL_OUTLIER,Z-Score,site,Study_22,Site 1917,GBR,EMEA,max_days_page_missing_sum,436.0,5.8,15.133,72.619,CRITICAL,max_days_page_missing_sum is 5.8 standard deviations above the mean (436.000 vs mean 15.133),Investigate why max_days_page_missing_sum is unusually high at this site,,
STATISTICAL_OUTLIER,Z-Score,site,Study_22,Site 1946,GBR,EMEA,max_days_page_missing_sum,551.0,7.38,15.133,72.619,CRITICAL,max_days_page_missing_sum is 7.4 standard deviations above the mean (551.000 vs mean 15.133),Investigate why max_days_page_missing_sum is unusually high at this site,,
STATISTICAL_OUTLIER,Z-Score,site,Study_22,Site 1952,ARG,AMERICA,max_days_page_missing_sum,235.0,3.03,15.133,72.619,HIGH,max_days_page_missing_sum is 3.0 standard deviations above the mean (235.000 vs mean 15.133),Investigate why max_days_page_missing_sum is unusually high at this site,,
STATISTICAL_OUTLIER,Z-Score,site,Study_22,Site 1963,CAN,AMERICA,max_days_page_missing_sum,767.0,10.35,15.133,72.619,CRITICAL,max_days_page_missing_sum is 10.4 standard deviations above the mean (767.000 vs mean 15.133),Investigate why max_days_page_missing_sum is unusually high at this site,,
STATISTICAL_OUTLIER,Z-Score,site,Study_22,Site 1999,MEX,AMERICA,max_days_page_missing_sum,297.0,3.88,15.133,72.619,HIGH,max_days_page_missing_sum is 3.9 standard deviations above the mean (297.000 vs mean 15.133),Investigate why max_days_page_missing_sum is unusually high at this site,,
STATISTICAL_OUTLIER,Z-Score,site,Study_22,Site 2029,USA,AMERICA,max_days_page_missing_sum,277.0,3.61,15.133,72.619,HIGH,max_days_page_missing_sum is 3.6 standard deviations above the mean (277.000 vs mean 15.133),Investigate why max_days_page_missing_sum is unusually high at this site,,
STATISTICAL_OUTLIER,Z-Score,site,Study_22,Site 2066,USA,AMERICA,max_days_page_missing_sum,249.0,3.22,15.133,72.619,HIGH,max_days_page_missing_sum is 3.2 standard deviations above the mean (249.000 vs mean 15.133),Investigate why max_days_page_missing_sum is unusually high at this site,,
STATISTICAL_OUTLIER,Z-Score,site,Study_22,Site 2120,USA,AMERICA,max_days_page_missing_sum,915.0,12.39,15.133,72.619,CRITICAL,max_days_page_missing_sum is 12.4 standard deviations above the mean (915.000 vs mean 15.133),Investigate why max_days_page_missing_sum is unusually high at this site,,
STATISTICAL_OUTLIER,Z-Score,site,Study_22,Site 443,ARG,AMERICA,max_days_page_missing_sum,679.0,9.14,15.133,72.619,CRITICAL,max_days_page_missing_sum is 9.1 standard deviations above the mean (679.000 vs mean 15.133),Investigate why max_days_page_missing_sum is unusually high at this site,,
STATISTICAL_OUTLIER,Z-Score,site,Study_22,Site 824,CZE,EMEA,max_days_page_missing_sum,208.0,2.66,15.133,72.619,MEDIUM,max_days_page_missing_sum is 2.7 standard deviations above the mean (208.000 vs mean 15.133),Investigate why max_days_page_missing_sum is unusually high at this site,,
STATISTICAL_OUTLIER,Z-Score,site,Study_22,Site 942,BRA,AMERICA,max_days_page_missing_sum,493.0,6.58,15.133,72.619,CRITICAL,max_days_page_missing_sum is 6.6 standard deviations above the mean (493.000 vs mean 15.133),Investigate why max_days_page_missing_sum is unusually high at this site,,
STATISTICAL_OUTLIER,Z-Score,site,Study_22,Site 970,CAN,AMERICA,max_days_page_missing_sum,325.0,4.27,15.133,72.619,CRITICAL,max_days_page_missing_sum is 4.3 standard deviations above the mean (325.000 vs mean 15.133),Investigate why max_days_page_missing_sum is unusually high at this site,,
STATISTICAL_OUTLIER,Z-Score,site,Study_22,Site 99,POL,EMEA,max_days_page_missing_sum,217.0,2.78,15.133,72.619,MEDIUM,max_days_page_missing_sum is 2.8 standard deviations above the mean (217.000 vs mean 15.133),Investigate why max_days_page_missing_sum is unusually high at this site,,
STATISTICAL_OUTLIER,Z-Score,site,Study_24,Site 2030,USA,AMERICA,max_days_page_missing_sum,259.0,3.36,15.133,72.619,HIGH,max_days_page_missing_sum is 3.4 standard deviations above the mean (259.000 vs mean 15.133),Investigate why max_days_page_missing_sum is unusually high at this site,,
STATISTICAL_OUTLIER,Z-Score,site,Study_24,Site 2178,TUR,EMEA,max_days_page_missing_sum,244.0,3.15,15.133,72.619,HIGH,max_days_page_missing_sum is 3.2 standard deviations above the mean (244.000 vs mean 15.133),Investigate why max_days_page_missing_sum is unusually high at this site,,
STATISTICAL_OUTLIER,Z-Score,site,Study_24,Site 286,DEU,EMEA,max_days_page_missing_sum,225.0,2.89,15.133,72.619,MEDIUM,max_days_page_missing_sum is 2.9 standard deviations above the mean (225.000 vs mean 15.133),Investigate why max_days_page_missing_sum is unusually high at this site,,
STATISTICAL_OUTLIER,Z-Score,site,Study_24,Site 50,KOR,ASIA,max_days_page_missing_sum,226.0,2.9,15.133,72.619,MEDIUM,max_days_page_missing_sum is 2.9 standard deviations above the mean (226.000 vs mean 15.133),Investigate why max_days_page_missing_sum is unusually high at this site,,
STATISTICAL_OUTLIER,Z-Score,site,Study_24,Site 52,KOR,ASIA,max_days_page_missing_sum,410.0,5.44,15.133,72.619,CRITICAL,max_days_page_missing_sum is 5.4 standard deviations above the mean (410.000 vs mean 15.133),Investigate why max_days_page_missing_sum is unusually high at this site,,
STATISTICAL_OUTLIER,Z-Score,site,Study_24,Site 536,USA,AMERICA,max_days_page_missing_sum,289.0,3.77,15.133,72.619,HIGH,max_days_page_missing_sum is 3.8 standard deviations above the mean (289.000 vs mean 15.133),Investigate why max_days_page_missing_sum is unusually high at this site,,
STATISTICAL_OUTLIER,Z-Score,site,Study_24,Site 6,TUR,EMEA,max_days_page_missing_sum,210.0,2.68,15.133,72.619,MEDIUM,max_days_page_missing_sum is 2.7 standard deviations above the mean (210.000 vs mean 15.133),Investigate why max_days_page_missing_sum is unusually high at this site,,
STATISTICAL_OUTLIER,Z-Score,site,Study_24,Site 875,DEU,EMEA,max_days_page_missing_sum,221.0,2.83,15.133,72.619,MEDIUM,max_days_page_missing_sum is 2.8 standard deviations above the mean (221.000 vs mean 15.133),Investigate why max_days_page_missing_sum is unusually high at this site,,
STATISTICAL_OUTLIER,Z-Score,site,Study_24,Site 880,DEU,EMEA,max_days_page_missing_sum,227.0,2.92,15.133,72.619,MEDIUM,max_days_page_missing_sum is 2.9 standard deviations above the mean (227.000 vs mean 15.133),Investigate why max_days_page_missing_sum is unusually high at this site,,
STATISTICAL_OUTLIER,Z-Score,site,Study_24,Site 888,DEU,EMEA,max_days_page_missing_sum,897.0,12.14,15.133,72.619,CRITICAL,max_days_page_missing_sum is 12.1 standard deviations above the mean (897.000 vs mean 15.133),Investigate why max_days_page_missing_sum is unusually high at this site,,
STATISTICAL_OUTLIER,Z-Score,site,Study_24,Site 953,CAN,AMERICA,max_days_page_missing_sum,379.0,5.01,15.133,72.619,CRITICAL,max_days_page_missing_sum is 5.0 standard deviations above the mean (379.000 vs mean 15.133),Investigate why max_days_page_missing_sum is unusually high at this site,,
