study,site_id,anomaly_count,critical_count,high_count,medium_count,low_count,anomaly_types,type_diversity,anomaly_score,top_anomalies
Study_22,Site 1685,2,0,2,0,0,STATISTICAL_OUTLIER,1,0.825,"missing_visit_count_sum (1.000) is outside IQR bounds [0.000, 0.000]; max_days_outstanding_sum (3.000) is outside IQR bounds [0.000, 0.000]"
Study_22,Site 1682,2,0,2,0,0,STATISTICAL_OUTLIER,1,0.825,"missing_visit_count_sum (1.000) is outside IQR bounds [0.000, 0.000]; max_days_outstanding_sum (3.000) is outside IQR bounds [0.000, 0.000]"
Study_22,Site 1794,2,0,2,0,0,STATISTICAL_OUTLIER,1,0.825,"missing_visit_count_sum (1.000) is outside IQR bounds [0.000, 0.000]; max_days_outstanding_sum (7.000) is outside IQR bounds [0.000, 0.000]"
Study_22,Site 179,2,0,2,0,0,STATISTICAL_OUTLIER,1,0.825,"missing_visit_count_sum (1.000) is outside IQR bounds [0.000, 0.000]; max_days_outstanding_sum (29.000) is outside IQR bounds [0.000, 0.000]"
Study_22,Site 1781,2,0,2,0,0,STATISTICAL_OUTLIER,1,0.825,"missing_visit_count_sum (1.000) is outside IQR bounds [0.000, 0.000]; max_days_outstanding_sum (7.000) is outside IQR bounds [0.000, 0.000]"
Study_22,Site 177,4,0,4,0,0,STATISTICAL_OUTLIER,1,0.825,"missing_visit_count_sum (1.000) is outside IQR bounds [0.000, 0.000]; missing_pages_count_sum (5.000) is outside IQR bounds [-1.500, 2.500]; max_days_outstanding_sum (12.000) is outside IQR bounds [0.000, 0.000]"
Study_22,Site 1765,2,0,2,0,0,STATISTICAL_OUTLIER,1,0.825,"missing_visit_count_sum (2.000) is outside IQR bounds [0.000, 0.000]; max_days_outstanding_sum (36.000) is outside IQR bounds [0.000, 0.000]"
Study_22,Site 1762,4,0,4,0,0,STATISTICAL_OUTLIER,1,0.825,"missing_visit_count_sum (3.000) is outside IQR bounds [0.000, 0.000]; missing_pages_count_sum (6.000) is outside IQR bounds [-1.500, 2.500]; max_days_outstanding_sum (75.000) is outside IQR bounds [0.000, 0.000]"
Study_22,Site 1761,2,0,2,0,0,STATISTICAL_OUTLIER,1,0.825,"missing_visit_count_sum (1.000) is outside IQR bounds [0.000, 0.000]; max_days_outstanding_sum (73.000) is outside IQR bounds [0.000, 0.000]"
Study_22,Site 1759,4,0,4,0,0,STATISTICAL_OUTLIER,1,0.825,"missing_visit_count_sum (1.000) is outside IQR bounds [0.000, 0.000]; missing_pages_count_sum (11.000) is outside IQR bounds [-1.500, 2.500]; max_days_outstanding_sum (27.000) is outside IQR bounds [0.000, 0.000]"
Study_22,Site 1756,2,0,2,0,0,STATISTICAL_OUTLIER,1,0.825,"missing_visit_count_sum (1.000) is outside IQR bounds [0.000, 0.000]; max_days_outstanding_sum (103.000) is outside IQR bounds [0.000, 0.000]"
Study_22,Site 1748,3,0,3,0,0,STATISTICAL_OUTLIER,1,0.825,"missing_visit_count_sum (3.000) is outside IQR bounds [0.000, 0.000]; missing_pages_count_sum (8.000) is outside IQR bounds [-1.500, 2.500]; max_days_outstanding_sum (18.000) is outside IQR bounds [0.000, 0.000]"
Study_22,Site 1746,2,0,2,0,0,STATISTICAL_OUTLIER,1,0.825,"missing_visit_count_sum (1.000) is outside IQR bounds [0.000, 0.000]; max_days_outstanding_sum (38.000) is outside IQR bounds [0.000, 0.000]"
Study_22,Site 1741,2,0,2,0,0,STATISTICAL_OUTLIER,1,0.825,"missing_visit_count_sum (1.000) is outside IQR bounds [0.000, 0.000]; max_days_outstanding_sum (19.000) is outside IQR bounds [0.000, 0.000]"
Study_22,Site 1866,3,0,3,0,0,STATISTICAL_OUTLIER,1,0.825,"missing_visit_count_sum (2.000) is outside IQR bounds [0.000, 0.000]; missing_pages_count_sum (6.000) is outside IQR bounds [-1.500, 2.500]; max_days_outstanding_sum (128.000) is outside IQR bounds [0.000, 0.000]"
Study_22,Site 1853,2,0,2,0,0,STATISTICAL_OUTLIER,1,0.825,"missing_visit_count_sum (1.000) is outside IQR bounds [0.000, 0.000]; max_days_outstanding_sum (7.000) is outside IQR bounds [0.000, 0.000]"
Study_22,Site 1850,2,0,2,0,0,STATISTICAL_OUTLIER,1,0.825,"missing_visit_count_sum (1.000) is outside IQR bounds [0.000, 0.000]; max_days_outstanding_sum (20.000) is outside IQR bounds [0.000, 0.000]"
Study_22,Site 1835,2,0,2,0,0,STATISTICAL_OUTLIER,1,0.825,"missing_visit_count_sum (1.000) is outside IQR bounds [0.000, 0.000]; max_days_outstanding_sum (13.000) is outside IQR bounds [0.000, 0.000]"
Study_22,Site 1830,2,0,2,0,0,STATISTICAL_OUTLIER,1,0.825,"missing_visit_count_sum (1.000) is outside IQR bounds [0.000, 0.000]; max_days_outstanding_sum (25.000) is outside IQR bounds [0.000, 0.000]"
Study_22,Site 1826,3,0,3,0,0,STATISTICAL_OUTLIER,1,0.825,"missing_visit_count_sum (1.000) is outside IQR bounds [0.000, 0.000]; max_days_outstanding_sum (73.000) is outside IQR bounds [0.000, 0.000]; edrr_open_issues_sum (1.000) is outside IQR bounds [0.000, 0.000]"
Study_22,Site 1824,3,0,3,0,0,STATISTICAL_OUTLIER,1,0.825,"missing_visit_count_sum (1.000) is outside IQR bounds [0.000, 0.000]; max_days_outstanding_sum (32.000) is outside IQR bounds [0.000, 0.000]; edrr_open_issues_sum (1.000) is outside IQR bounds [0.000, 0.000]"
Study_22,Site 1822,2,0,2,0,0,STATISTICAL_OUTLIER,1,0.825,"missing_visit_count_sum (1.000) is outside IQR bounds [0.000, 0.000]; max_days_outstanding_sum (14.000) is outside IQR bounds [0.000, 0.000]"
Study_22,Site 1806,2,0,2,0,0,STATISTICAL_OUTLIER,1,0.825,"missing_visit_count_sum (1.000) is outside IQR bounds [0.000, 0.000]; max_days_outstanding_sum (38.000) is outside IQR bounds [0.000, 0.000]"
Study_22,Site 1803,3,0,3,0,0,STATISTICAL_OUTLIER,1,0.825,"missing_visit_count_sum (3.000) is outside IQR bounds [0.000, 0.000]; missing_pages_count_sum (6.000) is outside IQR bounds [-1.500, 2.500]; max_days_outstanding_sum (12.000) is outside IQR bounds [0.000, 0.000]"
Study_22,Site 18,4,0,4,0,0,STATISTICAL_OUTLIER,1,0.825,"missing_visit_count_sum (1.000) is outside IQR bounds [0.000, 0.000]; missing_pages_count_sum (11.000) is outside IQR bounds [-1.500, 2.500]; max_days_outstanding_sum (73.000) is outside IQR bounds [0.000, 0.000]"
Study_22,Site 1796,2,0,2,0,0,STATISTICAL_OUTLIER,1,0.825,"max_days_page_missing_sum (5.000) is outside IQR bounds [0.000, 0.000]; edrr_open_issues_sum (1.000) is outside IQR bounds [0.000, 0.000]"
Study_22,Site 1764,1,0,1,0,0,STATISTICAL_OUTLIER,1,0.825,"max_days_page_missing_sum (19.000) is outside IQR bounds [0.000, 0.000]"
Study_22,Site 174,1,0,1,0,0,STATISTICAL_OUTLIER,1,0.825,"max_days_page_missing_sum (47.000) is outside IQR bounds [0.000, 0.000]"
Study_22,Site 1728,2,0,2,0,0,STATISTICAL_OUTLIER,1,0.825,"max_days_page_missing_sum (7.000) is outside IQR bounds [0.000, 0.000]; uncoded_whodd_count_sum (1.000) is outside IQR bounds [0.000, 0.000]"
Study_22,Site 1705,1,0,1,0,0,STATISTICAL_OUTLIER,1,0.825,"max_days_page_missing_sum (162.000) is outside IQR bounds [0.000, 0.000]"
Study_22,Site 1677,1,0,1,0,0,STATISTICAL_OUTLIER,1,0.825,"max_days_page_missing_sum (13.000) is outside IQR bounds [0.000, 0.000]"
Study_22,Site 1125,1,0,1,0,0,STATISTICAL_OUTLIER,1,0.825,"max_days_page_missing_sum (83.000) is outside IQR bounds [0.000, 0.000]"
Study_22,Site 1058,1,0,1,0,0,STATISTICAL_OUTLIER,1,0.825,"max_days_page_missing_sum (13.000) is outside IQR bounds [0.000, 0.000]"
Study_22,Site 1035,1,0,1,0,0,STATISTICAL_OUTLIER,1,0.825,"max_days_page_missing_sum (25.000) is outside IQR bounds [0.000, 0.000]"
Study_21,Site 897,1,0,1,0,0,STATISTICAL_OUTLIER,1,0.825,"max_days_page_missing_sum (55.000) is outside IQR bounds [0.000, 0.000]"
Study_21,Site 191,1,0,1,0,0,STATISTICAL_OUTLIER,1,0.825,"max_days_page_missing_sum (13.000) is outside IQR bounds [0.000, 0.000]"
Study_21,Site 1464,1,0,1,0,0,STATISTICAL_OUTLIER,1,0.825,"max_days_page_missing_sum (48.000) is outside IQR bounds [0.000, 0.000]"
Study_21,Site 1335,1,0,1,0,0,STATISTICAL_OUTLIER,1,0.825,"max_days_page_missing_sum (65.000) is outside IQR bounds [0.000, 0.000]"
Study_21,Site 1227,1,0,1,0,0,STATISTICAL_OUTLIER,1,0.825,"max_days_page_missing_sum (21.000) is outside IQR bounds [0.000, 0.000]"
Study_16,Site 774,3,0,3,0,0,STATISTICAL_OUTLIER,1,0.825,"max_days_page_missing_sum (15.000) is outside IQR bounds [0.000, 0.000]; edrr_open_issues_sum (1.000) is outside IQR bounds [0.000, 0.000]; inactivated_forms_count_sum (73.000) is outside IQR bounds [-1.500, 2.500]"
Study_16,Site 737,4,0,4,0,0,STATISTICAL_OUTLIER,1,0.825,"max_days_page_missing_sum (21.000) is outside IQR bounds [0.000, 0.000]; uncoded_whodd_count_sum (1.000) is outside IQR bounds [0.000, 0.000]; edrr_open_issues_sum (6.000) is outside IQR bounds [0.000, 0.000]"
Study_22,Site 1905,2,0,2,0,0,STATISTICAL_OUTLIER,1,0.825,"missing_visit_count_sum (1.000) is outside IQR bounds [0.000, 0.000]; max_days_outstanding_sum (5.000) is outside IQR bounds [0.000, 0.000]"
Study_22,Site 1903,2,0,2,0,0,STATISTICAL_OUTLIER,1,0.825,"missing_visit_count_sum (1.000) is outside IQR bounds [0.000, 0.000]; max_days_outstanding_sum (21.000) is outside IQR bounds [0.000, 0.000]"
Study_22,Site 1896,2,0,2,0,0,STATISTICAL_OUTLIER,1,0.825,"missing_visit_count_sum (1.000) is outside IQR bounds [0.000, 0.000]; max_days_outstanding_sum (5.000) is outside IQR bounds [0.000, 0.000]"
Study_22,Site 1891,2,0,2,0,0,STATISTICAL_OUTLIER,1,0.825,"missing_visit_count_sum (1.000) is outside IQR bounds [0.000, 0.000]; max_days_outstanding_sum (5.000) is outside IQR bounds [0.000, 0.000]"
Study_22,Site 1890,2,0,2,0,0,STATISTICAL_OUTLIER,1,0.825,"missing_visit_count_sum (1.000) is outside IQR bounds [0.000, 0.000]; max_days_outstanding_sum (8.000) is outside IQR bounds [0.000, 0.000]"
Study_22,Site 189,2,0,2,0,0,STATISTICAL_OUTLIER,1,0.825,"missing_visit_count_sum (1.000) is outside IQR bounds [0.000, 0.000]; max_days_outstanding_sum (8.000) is outside IQR bounds [0.000, 0.000]"
Study_22,Site 1883,4,0,4,0,0,STATISTICAL_OUTLIER,1,0.825,"missing_visit_count_sum (1.000) is outside IQR bounds [0.000, 0.000]; max_days_outstanding_sum (77.000) is outside IQR bounds [0.000, 0.000]; uncoded_whodd_count_sum (2.000) is outside IQR bounds [0.000, 0.000]"
Study_22,Site 1880,2,0,2,0,0,STATISTICAL_OUTLIER,1,0.825,"missing_visit_count_sum (1.000) is outside IQR bounds [0.000, 0.000]; max_days_outstanding_sum (6.000) is outside IQR bounds [0.000, 0.000]"
Study_22,Site 188,3,1,1,1,0,STATISTICAL_OUTLIER,1,0.825,"missing_visit_count_sum (3.000) is outside IQR bounds [0.000, 0.000]; missing_pages_count_sum (4.000) is outside IQR bounds [-1.500, 2.500]; max_days_outstanding_sum is 5.5 standard deviations above the mean (315.000 vs mean 12.455)"
Study_22,Site 1879,2,0,2,0,0,STATISTICAL_OUTLIER,1,0.825,"missing_visit_count_sum (1.000) is outside IQR bounds [0.000, 0.000]; max_days_outstanding_sum (14.000) is outside IQR bounds [0.000, 0.000]"
Study_22,Site 1871,3,0,3,0,0,STATISTICAL_OUTLIER,1,0.825,"missing_visit_count_sum (1.000) is outside IQR bounds [0.000, 0.000]; max_days_outstanding_sum (5.000) is outside IQR bounds [0.000, 0.000]; edrr_open_issues_sum (1.000) is outside IQR bounds [0.000, 0.000]"
Study_22,Site 1867,5,0,5,0,0,STATISTICAL_OUTLIER,1,0.825,"missing_visit_count_sum (2.000) is outside IQR bounds [0.000, 0.000]; missing_pages_count_sum (8.000) is outside IQR bounds [-1.500, 2.500]; max_days_outstanding_sum (39.000) is outside IQR bounds [0.000, 0.000]"
Study_22,Site 1981,2,0,2,0,0,STATISTICAL_OUTLIER,1,0.825,"missing_visit_count_sum (1.000) is outside IQR bounds [0.000, 0.000]; max_days_outstanding_sum (52.000) is outside IQR bounds [0.000, 0.000]"
Study_22,Site 1974,4,0,4,0,0,STATISTICAL_OUTLIER,1,0.825,"missing_visit_count_sum (3.000) is outside IQR bounds [0.000, 0.000]; missing_pages_count_sum (7.000) is outside IQR bounds [-1.500, 2.500]; max_days_outstanding_sum (43.000) is outside IQR bounds [0.000, 0.000]"
Study_22,Site 1961,2,0,2,0,0,STATISTICAL_OUTLIER,1,0.825,"missing_visit_count_sum (1.000) is outside IQR bounds [0.000, 0.000]; max_days_outstanding_sum (13.000) is outside IQR bounds [0.000, 0.000]"
Study_22,Site 1958,2,0,2,0,0,STATISTICAL_OUTLIER,1,0.825,"missing_visit_count_sum (1.000) is outside IQR bounds [0.000, 0.000]; max_days_outstanding_sum (12.000) is outside IQR bounds [0.000, 0.000]"
Study_22,Site 1956,4,0,4,0,0,STATISTICAL_OUTLIER,1,0.825,"missing_visit_count_sum (3.000) is outside IQR bounds [0.000, 0.000]; missing_pages_count_sum (6.000) is outside IQR bounds [-1.500, 2.500]; max_days_outstanding_sum (98.000) is outside IQR bounds [0.000, 0.000]"
Study_22,Site 1955,2,0,2,0,0,STATISTICAL_OUTLIER,1,0.825,"missing_visit_count_sum (1.000) is outside IQR bounds [0.000, 0.000]; max_days_outstanding_sum (2.000) is outside IQR bounds [0.000, 0.000]"
Study_22,Site 1952,5,0,5,0,0,STATISTICAL_OUTLIER,1,0.825,"missing_visit_count_sum (1.000) is outside IQR bounds [0.000, 0.000]; missing_pages_count_sum (11.000) is outside IQR bounds [-1.500, 2.500]; max_days_outstanding_sum (97.000) is outside IQR bounds [0.000, 0.000]"
Study_22,Site 1936,2,0,2,0,0,STATISTICAL_OUTLIER,1,0.825,"missing_visit_count_sum (1.000) is outside IQR bounds [0.000, 0.000]; max_days_outstanding_sum (5.000) is outside IQR bounds [0.000, 0.000]"
Study_22,Site 1931,2,0,2,0,0,STATISTICAL_OUTLIER,1,0.825,"missing_visit_count_sum (1.000) is outside IQR bounds [0.000, 0.000]; max_days_outstanding_sum (17.000) is outside IQR bounds [0.000, 0.000]"
Study_22,Site 1924,2,0,2,0,0,STATISTICAL_OUTLIER,1,0.825,"missing_visit_count_sum (1.000) is outside IQR bounds [0.000, 0.000]; max_days_outstanding_sum (10.000) is outside IQR bounds [0.000, 0.000]"
Study_22,Site 192,2,0,2,0,0,STATISTICAL_OUTLIER,1,0.825,"missing_visit_count_sum (1.000) is outside IQR bounds [0.000, 0.000]; max_days_outstanding_sum (14.000) is outside IQR bounds [0.000, 0.000]"
Study_22,Site 2062,2,0,2,0,0,STATISTICAL_OUTLIER,1,0.825,"missing_visit_count_sum (1.000) is outside IQR bounds [0.000, 0.000]; max_days_outstanding_sum (15.000) is outside IQR bounds [0.000, 0.000]"
Study_22,Site 2060,2,0,2,0,0,STATISTICAL_OUTLIER,1,0.825,"missing_visit_count_sum (1.000) is outside IQR bounds [0.000, 0.000]; max_days_outstanding_sum (34.000) is outside IQR bounds [0.000, 0.000]"
Study_22,Site 206,3,0,3,0,0,STATISTICAL_OUTLIER,1,0.825,"missing_visit_count_sum (1.000) is outside IQR bounds [0.000, 0.000]; max_days_outstanding_sum (13.000) is outside IQR bounds [0.000, 0.000]; edrr_open_issues_sum (2.000) is outside IQR bounds [0.000, 0.000]"
Study_22,Site 2057,2,0,2,0,0,STATISTICAL_OUTLIER,1,0.825,"missing_visit_count_sum (1.000) is outside IQR bounds [0.000, 0.000]; max_days_outstanding_sum (55.000) is outside IQR bounds [0.000, 0.000]"
Study_22,Site 2043,3,0,3,0,0,STATISTICAL_OUTLIER,1,0.825,"missing_visit_count_sum (1.000) is outside IQR bounds [0.000, 0.000]; missing_pages_count_sum (5.000) is outside IQR bounds [-1.500, 2.500]; max_days_outstanding_sum (12.000) is outside IQR bounds [0.000, 0.000]"
Study_22,Site 2037,2,0,2,0,0,STATISTICAL_OUTLIER,1,0.825,"missing_visit_count_sum (1.000) is outside IQR bounds [0.000, 0.000]; max_days_outstanding_sum (4.000) is outside IQR bounds [0.000, 0.000]"
Study_22,Site 2035,5,0,5,0,0,STATISTICAL_OUTLIER,1,0.825,"missing_visit_count_sum (3.000) is outside IQR bounds [0.000, 0.000]; missing_pages_count_sum (8.000) is outside IQR bounds [-1.500, 2.500]; max_days_outstanding_sum (47.000) is outside IQR bounds [0.000, 0.000]"
Study_22,Site 2034,2,0,2,0,0,STATISTICAL_OUTLIER,1,0.825,"missing_visit_count_sum (1.000) is outside IQR bounds [0.000, 0.000]; max_days_outstanding_sum (2.000) is outside IQR bounds [0.000, 0.000]"
Study_22,Site 2020,3,0,3,0,0,STATISTICAL_OUTLIER,1,0.825,"missing_visit_count_sum (1.000) is outside IQR bounds [0.000, 0.000]; max_days_outstanding_sum (95.000) is outside IQR bounds [0.000, 0.000]; edrr_open_issues_sum (1.000) is outside IQR bounds [0.000, 0.000]"
Study_22,Site 2019,2,0,2,0,0,STATISTICAL_OUTLIER,1,0.825,"missing_visit_count_sum (1.000) is outside IQR bounds [0.000, 0.000]; max_days_outstanding_sum (22.000) is outside IQR bounds [0.000, 0.000]"
Study_22,Site 2001,2,0,2,0,0,STATISTICAL_OUTLIER,1,0.825,"missing_visit_count_sum (1.000) is outside IQR bounds [0.000, 0.000]; max_days_outstanding_sum (14.000) is outside IQR bounds [0.000, 0.000]"
Study_22,Site 1999,4,0,4,0,0,STATISTICAL_OUTLIER,1,0.825,"missing_visit_count_sum (3.000) is outside IQR bounds [0.000, 0.000]; missing_pages_count_sum (7.000) is outside IQR bounds [-1.500, 2.500]; max_days_outstanding_sum (18.000) is outside IQR bounds [0.000, 0.000]"
Study_22,Site 1987,2,0,2,0,0,STATISTICAL_OUTLIER,1,0.825,"missing_visit_count_sum (1.000) is outside IQR bounds [0.000, 0.000]; max_days_outstanding_sum (12.000) is outside IQR bounds [0.000, 0.000]"
Study_22,Site 1984,2,0,2,0,0,STATISTICAL_OUTLIER,1,0.825,"missing_visit_count_sum (1.000) is outside IQR bounds [0.000, 0.000]; max_days_outstanding_sum (14.000) is outside IQR bounds [0.000, 0.000]"
Study_22,Site 2147,2,0,2,0,0,STATISTICAL_OUTLIER,1,0.825,"missing_visit_count_sum (1.000) is outside IQR bounds [0.000, 0.000]; max_days_outstanding_sum (6.000) is outside IQR bounds [0.000, 0.000]"
Study_22,Site 2143,2,0,2,0,0,STATISTICAL_OUTLIER,1,0.825,"missing_visit_count_sum (1.000) is outside IQR bounds [0.000, 0.000]; max_days_outstanding_sum (22.000) is outside IQR bounds [0.000, 0.000]"
Study_22,Site 2131,3,0,3,0,0,STATISTICAL_OUTLIER,1,0.825,"missing_visit_count_sum (1.000) is outside IQR bounds [0.000, 0.000]; max_days_outstanding_sum (75.000) is outside IQR bounds [0.000, 0.000]; edrr_open_issues_sum (1.000) is outside IQR bounds [0.000, 0.000]"
Study_22,Site 2116,2,0,2,0,0,STATISTICAL_OUTLIER,1,0.825,"missing_visit_count_sum (1.000) is outside IQR bounds [0.000, 0.000]; max_days_outstanding_sum (2.000) is outside IQR bounds [0.000, 0.000]"
Study_22,Site 2108,4,0,4,0,0,STATISTICAL_OUTLIER,1,0.825,"missing_visit_count_sum (1.000) is outside IQR bounds [0.000, 0.000]; missing_pages_count_sum (11.000) is outside IQR bounds [-1.500, 2.500]; max_days_outstanding_sum (80.000) is outside IQR bounds [0.000, 0.000]"
Study_22,Site 2106,2,0,2,0,0,STATISTICAL_OUTLIER,1,0.825,"missing_visit_count_sum (1.000) is outside IQR bounds [0.000, 0.000]; max_days_outstanding_sum (125.000) is outside IQR bounds [0.000, 0.000]"
Study_22,Site 2095,2,0,2,0,0,STATISTICAL_OUTLIER,1,0.825,"missing_visit_count_sum (1.000) is outside IQR bounds [0.000, 0.000]; max_days_outstanding_sum (61.000) is outside IQR bounds [0.000, 0.000]"
Study_22,Site 2086,2,0,2,0,0,STATISTICAL_OUTLIER,1,0.825,"missing_visit_count_sum (1.000) is outside IQR bounds [0.000, 0.000]; max_days_outstanding_sum (7.000) is outside IQR bounds [0.000, 0.000]"
Study_22,Site 2082,2,0,2,0,0,STATISTICAL_OUTLIER,1,0.825,"missing_visit_count_sum (1.000) is outside IQR bounds [0.000, 0.000]; max_days_outstanding_sum (7.000) is outside IQR bounds [0.000, 0.000]"
Study_22,Site 2080,3,0,3,0,0,STATISTICAL_OUTLIER,1,0.825,"missing_visit_count_sum (3.000) is outside IQR bounds [0.000, 0.000]; missing_pages_count_sum (9.000) is outside IQR bounds [-1.500, 2.500]; max_days_outstanding_sum is 3.0 standard deviations above the mean (179.000 vs mean 12.455)"
Study_22,Site 2079,2,0,2,0,0,STATISTICAL_OUTLIER,1,0.825,"missing_visit_count_sum (1.000) is outside IQR bounds [0.000, 0.000]; max_days_outstanding_sum (58.000) is outside IQR bounds [0.000, 0.000]"
Study_22,Site 2072,3,0,3,0,0,STATISTICAL_OUTLIER,1,0.825,"missing_visit_count_sum (1.000) is outside IQR bounds [0.000, 0.000]; max_days_outstanding_sum (87.000) is outside IQR bounds [0.000, 0.000]; edrr_open_issues_sum (1.000) is outside IQR bounds [0.000, 0.000]"
Study_16,Site 719,2,0,2,0,0,STATISTICAL_OUTLIER,1,0.825,"max_days_page_missing_sum (15.000) is outside IQR bounds [0.000, 0.000]; inactivated_forms_count_sum (31.000) is outside IQR bounds [-1.500, 2.500]"
Study_16,Site 683,3,0,3,0,0,STATISTICAL_OUTLIER,1,0.825,"max_days_page_missing_sum (8.000) is outside IQR bounds [0.000, 0.000]; edrr_open_issues_sum (4.000) is outside IQR bounds [0.000, 0.000]; inactivated_forms_count_sum (10.000) is outside IQR bounds [-1.500, 2.500]"
Study_16,Site 676,3,0,3,0,0,STATISTICAL_OUTLIER,1,0.825,"max_days_page_missing_sum (10.000) is outside IQR bounds [0.000, 0.000]; edrr_open_issues_sum (7.000) is outside IQR bounds [0.000, 0.000]; inactivated_forms_count_sum (186.000) is outside IQR bounds [-1.500, 2.500]"
Study_16,Site 622,2,0,2,0,0,STATISTICAL_OUTLIER,1,0.825,"max_days_page_missing_sum (14.000) is outside IQR bounds [0.000, 0.000]; inactivated_forms_count_sum (92.000) is outside IQR bounds [-1.500, 2.500]"
Study_16,Site 614,3,0,3,0,0,STATISTICAL_OUTLIER,1,0.825,"max_days_page_missing_sum (125.000) is outside IQR bounds [0.000, 0.000]; edrr_open_issues_sum (6.000) is outside IQR bounds [0.000, 0.000]; inactivated_forms_count_sum (21.000) is outside IQR bounds [-1.500, 2.500]"
Study_16,Site 610,3,0,3,0,0,STATISTICAL_OUTLIER,1,0.825,"max_days_page_missing_sum (177.000) is outside IQR bounds [0.000, 0.000]; edrr_open_issues_sum (1.000) is outside IQR bounds [0.000, 0.000]; inactivated_forms_count_sum (125.000) is outside IQR bounds [-1.500, 2.500]"
Study_13,Site 598,1,0,1,0,0,STATISTICAL_OUTLIER,1,0.825,"max_days_page_missing_sum (1.000) is outside IQR bounds [0.000, 0.000]"
