study,site_id,country,region,subject_count,avg_dqi_score,max_dqi_score,std_dqi_score,total_issue_types,avg_issue_types,high_risk_count,medium_risk_count,subjects_with_issues,sae_pending_count_sum,uncoded_meddra_count_sum,missing_visit_count_sum,missing_pages_count_sum,lab_issues_count_sum,max_days_outstanding_sum,max_days_page_missing_sum,uncoded_whodd_count_sum,edrr_open_issues_sum,inactivated_forms_count_sum,site_risk_category
Study_22,Site 126,BGR,EMEA,53,0.012885656589128991,0.24432815356489945,0.04801560277444373,10,0.18867924528301888,0,6,6,0,0,2,4,0,9,0,0,0,4,Low
Study_22,Site 127,BGR,EMEA,5,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_22,Site 129,BGR,EMEA,13,0.013627009797028078,0.177151127361365,0.04913288255443486,2,0.15384615384615385,0,1,1,0,0,1,0,0,15,0,0,0,0,Low
Study_22,Site 1291,USA,AMERICA,2,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_22,Site 1294,USA,AMERICA,6,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_22,Site 1295,CHN,ASIA,15,0.019579001019367995,0.29368501529051994,0.07582914488339029,2,0.13333333333333333,1,0,1,2,0,0,0,0,0,0,4,0,0,Low
Study_22,Site 1296,CHN,ASIA,9,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_22,Site 1297,CHN,ASIA,13,0.003743252361673414,0.048662280701754386,0.01349648832701517,1,0.07692307692307693,0,1,1,0,0,0,0,0,0,0,0,0,1,Low
Study_22,Site 1298,CHN,ASIA,5,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_22,Site 1299,CHN,ASIA,7,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_22,Site 13,POL,EMEA,3,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_22,Site 1301,CHN,ASIA,12,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_22,Site 1302,CHN,ASIA,11,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_22,Site 1303,CHN,ASIA,9,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_22,Site 1304,CHN,ASIA,3,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_22,Site 1306,CHN,ASIA,18,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_22,Site 1307,CHN,ASIA,3,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_22,Site 1308,CHN,ASIA,17,0.010528192995662615,0.17897928092626447,0.043408851768004984,2,0.11764705882352941,0,1,1,0,0,1,0,0,20,0,0,0,0,Low
Study_22,Site 1309,CHN,ASIA,7,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_22,Site 131,CZE,EMEA,11,0.022211650324081768,0.24432815356489945,0.07366771009955514,3,0.2727272727272727,0,1,1,0,0,1,2,0,5,0,0,0,0,Low
Study_22,Site 1310,CHN,ASIA,46,0.002898550724637681,0.13333333333333333,0.01965892748731961,1,0.021739130434782608,0,1,1,0,1,0,0,0,0,0,0,0,0,Low
Study_22,Site 132,CZE,EMEA,14,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_22,Site 1330,HRV,EMEA,4,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_22,Site 1331,HRV,EMEA,1,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_22,Site 1332,HRV,EMEA,4,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_22,Site 1333,HRV,EMEA,21,0.004563492063492063,0.09583333333333333,0.020912547814282603,1,0.047619047619047616,0,1,1,0,0,0,2,0,0,0,0,0,0,Low
Study_22,Site 1335,HRV,EMEA,5,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_22,Site 1336,HRV,EMEA,141,0.009172699178025155,0.2545658135283364,0.040993898627156584,16,0.11347517730496454,2,6,8,0,0,5,5,0,110,18,0,2,0,Low
Study_22,Site 1337,HRV,EMEA,33,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_22,Site 1338,HRV,EMEA,1,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_22,Site 1339,HRV,EMEA,4,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_22,Site 1340,HRV,EMEA,7,0.07121833376860799,0.24981261425959783,0.12162887213416688,6,0.8571428571428571,2,0,2,0,0,2,4,0,37,0,0,0,0,Medium
Study_22,Site 1341,HRV,EMEA,3,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_22,Site 1342,HRV,EMEA,89,0.028801210741072763,0.2516407678244973,0.07929107513948269,31,0.34831460674157305,7,4,11,0,0,10,20,0,190,0,1,0,0,Low
Study_22,Site 1343,HRV,EMEA,1,0.15791666666666665,0.15791666666666665,0.0,2,2.0,0,1,1,0,0,0,1,0,0,565,0,0,0,High
Study_22,Site 1346,DNK,EMEA,14,0.05168993001339164,0.25200639853747714,0.09293154375349424,9,0.6428571428571429,1,3,4,0,0,2,7,0,31,28,0,0,0,Medium
Study_22,Site 1347,DNK,EMEA,24,0.002027595029239766,0.048662280701754386,0.009933146453281931,1,0.041666666666666664,0,1,1,0,0,0,0,0,0,0,0,0,1,Low
Study_22,Site 1348,DNK,EMEA,13,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_22,Site 1349,DNK,EMEA,28,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_22,Site 1350,DNK,EMEA,95,0.001521006463527239,0.09583333333333333,0.010979800882769702,2,0.021052631578947368,0,2,2,0,0,0,2,0,0,0,0,0,1,Low
Study_22,Site 1351,DNK,EMEA,133,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_22,Site 1354,DNK,EMEA,3,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_22,Site 1355,DNK,EMEA,12,0.005736493374108055,0.06883792048929666,0.01987179596247474,1,0.08333333333333333,0,1,1,0,0,0,0,0,0,0,1,0,0,Low
Study_22,Site 1359,LVA,EMEA,14,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_22,Site 1360,LVA,EMEA,10,0.016217125382262998,0.09333333333333332,0.03467278608130822,2,0.2,0,2,2,0,0,0,0,0,0,0,7,0,0,Low
Study_22,Site 1362,LVA,EMEA,62,0.021333710512865877,0.2783032449725777,0.06694595990611586,17,0.27419354838709675,4,3,7,0,0,5,8,0,82,0,0,3,0,Low
Study_22,Site 1363,LVA,EMEA,27,0.027228823887873246,0.2461563071297989,0.0784826750846981,9,0.3333333333333333,0,3,3,0,0,3,6,0,21,0,0,0,0,Low
Study_22,Site 1364,LVA,EMEA,10,0.024432815356489945,0.24432815356489945,0.07726334617684706,3,0.3,0,1,1,0,0,1,2,0,5,0,0,0,0,Low
Study_22,Site 1365,LVA,EMEA,2,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_22,Site 1388,LTU,EMEA,29,0.008412500787997226,0.24396252285191955,0.04530270318351394,3,0.10344827586206896,0,1,1,0,0,1,2,0,4,0,0,0,0,Low
Study_22,Site 1389,LTU,EMEA,31,0.010016494683883347,0.18080743449116393,0.03932946100492757,4,0.12903225806451613,0,2,2,0,0,1,1,0,25,14,0,0,0,Low
Study_22,Site 1390,LTU,EMEA,21,0.0029265873015873016,0.06145833333333334,0.013411307837420366,1,0.047619047619047616,0,1,1,0,0,0,0,0,0,0,0,1,0,Low
Study_22,Site 1396,SWE,EMEA,5,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_22,Site 1398,SWE,EMEA,17,0.043224271427035166,0.2461563071297989,0.09624965852975675,9,0.5294117647058824,0,3,3,0,0,3,6,0,20,0,0,0,0,Low
Study_22,Site 14,POL,EMEA,46,0.0016161414705491296,0.07434250764525996,0.010961204752677523,1,0.021739130434782608,0,1,1,0,0,0,0,0,0,0,2,0,0,Low
Study_22,Site 1402,SWE,EMEA,25,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_22,Site 1403,SWE,EMEA,22,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_22,Site 1404,SWE,EMEA,7,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_22,Site 147,GRC,EMEA,25,0.029524131627056673,0.24688756855575866,0.08160150400239971,9,0.36,2,1,3,0,0,3,6,0,29,0,0,0,0,Low
Study_22,Site 148,GRC,EMEA,6,0.04072135892748324,0.24432815356489945,0.0997465510050624,3,0.5,0,1,1,0,0,1,2,0,5,0,0,0,0,Low
Study_22,Site 149,GRC,EMEA,29,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_22,Site 15,POL,EMEA,13,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_22,Site 153,HUN,EMEA,38,0.03263942626948282,0.2549314442413163,0.08092818550615517,15,0.39473684210526316,3,3,6,0,0,5,6,0,206,0,1,0,6,Low
Study_22,Site 154,HUN,EMEA,68,0.00196078431372549,0.13333333333333333,0.01616904166908886,1,0.014705882352941176,0,1,1,0,1,0,0,0,0,0,0,0,0,Low
Study_22,Site 156,HUN,EMEA,12,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_22,Site 158,HUN,EMEA,26,0.004727564102564103,0.06145833333333334,0.01670108625363279,2,0.07692307692307693,0,2,2,0,0,0,0,0,0,0,0,2,0,Low
Study_22,Site 159,HUN,EMEA,26,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_22,Site 16,POL,EMEA,10,0.019905851063829787,0.19905851063829788,0.06294782812578792,3,0.3,0,1,1,0,0,0,1,0,0,22,47,0,0,Low
Study_22,Site 161,ISR,EMEA,1,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_22,Site 162,ISR,EMEA,7,0.015042321974661424,0.10529625382262997,0.03979824308591617,2,0.2857142857142857,0,1,1,0,0,0,0,0,0,0,1,1,0,Low
Study_22,Site 163,POL,EMEA,1,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_22,Site 164,POL,EMEA,10,0.04158008409785933,0.2136295871559633,0.08770010923899889,5,0.5,0,2,2,0,3,0,0,0,0,0,2,1,0,Low
Study_22,Site 1645,IND,ASIA,3,0.03194444444444444,0.09583333333333333,0.05532940079733913,1,0.3333333333333333,0,1,1,0,0,0,2,0,0,0,0,0,0,Low
Study_22,Site 1646,IND,ASIA,7,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_22,Site 1647,IND,ASIA,40,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_22,Site 1648,IND,ASIA,13,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_22,Site 1649,IND,ASIA,13,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_22,Site 1650,IND,ASIA,21,0.004563492063492063,0.09583333333333333,0.020912547814282603,1,0.047619047619047616,0,1,1,0,0,0,2,0,0,0,0,0,0,Low
Study_22,Site 1651,IND,ASIA,3,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_22,Site 1652,IND,ASIA,19,0.008333333333333333,0.15833333333333333,0.03632415786283894,1,0.05263157894736842,0,1,1,0,2,0,0,0,0,0,0,0,0,Low
Study_22,Site 1653,IND,ASIA,4,0.015364583333333334,0.06145833333333334,0.03072916666666667,1,0.25,0,1,1,0,0,0,0,0,0,0,0,1,0,Low
Study_22,Site 1654,IND,ASIA,13,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_22,Site 1655,IND,ASIA,14,0.029609375491999285,0.2571252285191956,0.0777649462604206,5,0.35714285714285715,1,1,2,0,0,1,3,0,40,231,0,0,0,Low
Study_22,Site 1656,IND,ASIA,11,0.04635117168023933,0.2574908592321755,0.10313119870275743,6,0.5454545454545454,2,0,2,0,0,2,4,0,68,0,0,0,0,Medium
Study_22,Site 1657,IND,ASIA,19,0.023458502120487477,0.24652193784277882,0.07070825759082391,5,0.2631578947368421,0,2,2,0,1,1,2,0,11,0,5,0,0,Low
Study_22,Site 1658,IND,ASIA,7,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_22,Site 1659,IND,ASIA,63,0.029895899023276593,0.2571252285191956,0.0803611717693885,23,0.36507936507936506,6,2,8,0,0,7,15,0,158,2,0,0,0,Low
Study_22,Site 166,ARG,AMERICA,41,0.012067873205327798,0.1739494680851064,0.0366709965537621,7,0.17073170731707318,0,5,5,0,1,0,1,0,0,75,0,5,0,Low
Study_22,Site 1660,IND,ASIA,11,0.0226105201927871,0.24871572212065812,0.07499061179422906,3,0.2727272727272727,1,0,1,0,0,1,2,0,17,0,0,0,0,Low
Study_22,Site 1661,IND,ASIA,27,0.014878775939059627,0.18333333333333332,0.04482923523386473,4,0.14814814814814814,0,3,3,0,3,0,2,0,0,7,0,0,0,Low
Study_22,Site 1662,IND,ASIA,7,0.07111386785061374,0.2512751371115174,0.12145780128879391,6,0.8571428571428571,1,1,2,0,0,2,4,0,35,0,0,0,0,Medium
Study_22,Site 1663,IND,ASIA,14,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_22,Site 1664,IND,ASIA,14,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_22,Site 1665,IND,ASIA,2,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_22,Site 1666,IND,ASIA,30,0.0020486111111111113,0.06145833333333334,0.01122070517111278,1,0.03333333333333333,0,1,1,0,0,0,0,0,0,0,0,1,0,Low
Study_22,Site 1667,IND,ASIA,32,0.01341809967245582,0.24396252285191955,0.04784567300452151,5,0.15625,0,3,3,0,0,1,5,0,4,0,0,0,0,Low
Study_22,Site 1668,IND,ASIA,19,0.012840132781679977,0.24396252285191955,0.055968841216986816,3,0.15789473684210525,0,1,1,0,0,1,2,0,4,0,0,0,0,Low
Study_22,Site 1669,IND,ASIA,8,0.007682291666666667,0.06145833333333334,0.021728802130211618,1,0.125,0,1,1,0,0,0,0,0,0,0,0,1,0,Low
Study_22,Site 1670,IND,ASIA,16,0.0038411458333333336,0.06145833333333334,0.015364583333333334,1,0.0625,0,1,1,0,0,0,0,0,0,0,0,1,0,Low
Study_22,Site 1671,IND,ASIA,5,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_22,Site 1672,IND,ASIA,3,0.08448964046313225,0.25346892138939675,0.1463403499953723,3,1.0,1,0,1,0,0,1,2,0,30,0,0,0,0,Medium
Study_22,Site 1673,MYS,ASIA,65,0.01348374492591699,0.2589533820840951,0.05339033625191542,11,0.16923076923076924,1,4,5,0,0,3,6,0,51,0,1,1,0,Low
Study_22,Site 1674,MYS,ASIA,14,0.07784615217202054,0.24798446069469837,0.11052198233001939,13,0.9285714285714286,2,3,5,0,0,5,6,0,52,0,0,0,0,Medium
Study_22,Site 1675,MYS,ASIA,13,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_22,Site 1676,MYS,ASIA,8,0.030815242230347352,0.24652193784277882,0.08715866697993874,3,0.375,0,1,1,0,0,1,2,0,11,0,0,0,0,Low
Study_22,Site 1677,MYS,ASIA,16,0.008098515070921986,0.12957624113475177,0.032394060283687943,2,0.125,0,1,1,0,0,0,1,0,0,13,0,0,0,Low
Study_22,Site 1678,MYS,ASIA,6,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_22,Site 1679,MYS,ASIA,20,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_22,Site 168,ARG,AMERICA,43,0.024592912022388988,0.2571252285191956,0.062058127321195596,15,0.3488372093023256,1,7,8,0,0,2,7,0,43,26,0,3,1,Low
Study_22,Site 1680,MYS,ASIA,1,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_22,Site 1681,MYS,ASIA,9,0.03779572076647031,0.24432815356489945,0.08368364970821504,4,0.4444444444444444,0,2,2,0,0,1,4,0,5,0,0,0,0,Low
Study_22,Site 1682,MYS,ASIA,4,0.06089922303473491,0.24359689213893965,0.12179844606946982,3,0.75,0,1,1,0,0,1,2,0,3,0,0,0,0,Medium
Study_22,Site 1683,MYS,ASIA,36,0.03573490973530598,0.24396252285191955,0.08540441744312285,16,0.4444444444444444,0,6,6,0,0,5,10,0,14,0,1,0,0,Low
Study_22,Site 1684,MYS,ASIA,3,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_22,Site 1685,PHL,ASIA,6,0.04059948202315661,0.24359689213893965,0.09944801477803214,3,0.5,0,1,1,0,0,1,2,0,3,0,0,0,0,Low
Study_22,Site 1686,PHL,ASIA,7,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_22,Site 1687,THA,ASIA,11,0.006257992771754242,0.06883792048929666,0.02075541396466502,1,0.09090909090909091,0,1,1,0,0,0,0,0,0,0,1,0,0,Low
Study_22,Site 1688,THA,ASIA,18,0.013533160674385536,0.24359689213893965,0.05741633810247074,3,0.16666666666666666,0,1,1,0,0,1,2,0,3,0,0,0,0,Low
Study_22,Site 1689,TUR,EMEA,15,0.017983546617915902,0.17641986593540523,0.04998854223962309,3,0.2,0,2,2,0,0,1,0,0,13,0,11,0,0,Low
Study_22,Site 169,ARG,AMERICA,21,0.020765844796231562,0.24432815356489945,0.05609524618085801,6,0.2857142857142857,0,4,4,0,0,1,2,0,5,0,1,2,0,Low
Study_22,Site 1690,TUR,EMEA,8,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_22,Site 1691,VNM,ASIA,10,0.01881804281345566,0.1881804281345566,0.05950787639708295,2,0.2,0,1,1,0,1,0,0,0,0,0,3,0,0,Low
Study_22,Site 1692,VNM,ASIA,58,0.038172624793216994,0.26370658135283365,0.08988680920141298,26,0.4482758620689655,3,6,9,0,5,8,16,0,98,0,3,0,0,Low
Study_22,Site 1693,VNM,ASIA,93,0.005686501463652117,0.2651691042047532,0.0333091977988495,6,0.06451612903225806,1,2,3,0,1,1,3,0,62,19,0,0,0,Low
Study_22,Site 1694,AUT,EMEA,18,0.005324074074074074,0.09583333333333333,0.0225881332879036,1,0.05555555555555555,0,1,1,0,0,0,2,0,0,0,0,0,0,Low
Study_22,Site 1695,BGR,EMEA,43,0.016702593781443533,0.24725319926873857,0.04926412361084516,10,0.23255813953488372,1,5,6,0,0,1,7,0,13,94,0,3,0,Low
Study_22,Site 1696,BGR,EMEA,24,0.02090760554254235,0.15791666666666665,0.04982627290564485,7,0.2916666666666667,0,4,4,0,0,0,3,0,0,420,4,0,0,Low
Study_22,Site 1697,BGR,EMEA,24,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_22,Site 1698,BGR,EMEA,16,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_22,Site 1699,BGR,EMEA,23,0.07581052673413124,0.2680941499085923,0.11376142248398798,21,0.9130434782608695,5,3,8,0,0,6,14,0,232,0,0,0,4,Medium
Study_22,Site 17,POL,EMEA,35,0.0070121441629668315,0.2454250457038391,0.041484404318708056,3,0.08571428571428572,0,1,1,0,0,1,2,0,8,0,0,0,0,Low
Study_22,Site 170,ARG,AMERICA,10,0.015791666666666666,0.15791666666666665,0.04993763471682565,2,0.2,0,1,1,0,0,0,1,0,0,276,0,0,0,Low
Study_22,Site 1700,BGR,EMEA,26,0.010437877935592746,0.2713848263254114,0.053222943274086984,3,0.11538461538461539,1,0,1,0,0,1,2,0,79,0,0,0,0,Low
Study_22,Site 1701,BGR,EMEA,31,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_22,Site 1702,BGR,EMEA,21,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_22,Site 1703,BGR,EMEA,37,0.006702282721478334,0.24798446069469837,0.04076839420567359,3,0.08108108108108109,1,0,1,0,0,1,2,0,15,0,0,0,0,Low
Study_22,Site 1704,BGR,EMEA,5,0.04666666666666667,0.23333333333333334,0.10434983894999018,1,0.2,1,0,1,4,0,0,0,0,0,0,0,0,0,Medium
Study_22,Site 1705,BGR,EMEA,13,0.011430578286961268,0.14859751773049648,0.04121353612184418,2,0.15384615384615385,0,1,1,0,0,0,1,0,0,162,0,0,0,Low
Study_22,Site 1706,BGR,EMEA,20,0.07026373019500305,0.2825,0.1081941945449342,16,0.8,3,4,7,0,0,5,14,0,230,0,0,1,0,Medium
Study_22,Site 1707,BGR,EMEA,6,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_22,Site 1708,CZE,EMEA,8,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_22,Site 1709,CZE,EMEA,14,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_22,Site 171,ARG,AMERICA,10,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_22,Site 1710,CZE,EMEA,76,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_22,Site 1711,CZE,EMEA,7,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_22,Site 1712,CZE,EMEA,4,0.11212370505789152,0.24432815356489945,0.13050335047879633,5,1.25,0,2,2,0,1,1,4,0,5,0,0,0,0,High
Study_22,Site 1713,CZE,EMEA,11,0.0055871212121212125,0.06145833333333334,0.018530384718841723,1,0.09090909090909091,0,1,1,0,0,0,0,0,0,0,0,1,0,Low
Study_22,Site 1714,CZE,EMEA,16,0.005989583333333333,0.09583333333333333,0.02395833333333333,1,0.0625,0,1,1,0,0,0,2,0,0,0,0,0,0,Low
Study_22,Site 1715,CZE,EMEA,7,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_22,Site 1716,FRA,EMEA,1,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_22,Site 1717,FRA,EMEA,4,0.029873903508771928,0.11949561403508771,0.059747807017543855,2,0.5,0,1,1,0,0,0,2,0,0,0,0,0,1,Low
Study_22,Site 1718,FRA,EMEA,10,0.02454250457038391,0.2454250457038391,0.07761021392750539,3,0.3,0,1,1,0,0,1,2,0,8,0,0,0,0,Low
Study_22,Site 1719,FRA,EMEA,12,0.031895743654405506,0.2516407678244973,0.07880030171218835,5,0.4166666666666667,1,1,2,0,0,1,3,0,25,25,0,0,0,Low
Study_22,Site 172,ARG,AMERICA,30,0.0020486111111111113,0.06145833333333334,0.01122070517111278,1,0.03333333333333333,0,1,1,0,0,0,0,0,0,0,0,1,0,Low
Study_22,Site 1720,FRA,EMEA,10,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_22,Site 1721,FRA,EMEA,2,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_22,Site 1722,FRA,EMEA,34,0.010908856687098971,0.24798446069469837,0.044382783645065225,5,0.14705882352941177,1,2,3,0,0,1,2,0,15,0,0,2,0,Low
Study_22,Site 1723,FRA,EMEA,39,0.014379100103484989,0.24688756855575866,0.05564990788488893,7,0.1794871794871795,1,2,3,0,0,2,4,0,19,0,1,0,0,Low
Study_22,Site 1724,FRA,EMEA,5,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_22,Site 1725,FRA,EMEA,7,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_22,Site 1726,FRA,EMEA,7,0.04457174414555585,0.2505438756855576,0.09366863379880963,4,0.5714285714285714,1,1,2,0,0,1,2,0,22,0,0,1,0,Medium
Study_22,Site 1727,FRA,EMEA,2,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_22,Site 1728,FRA,EMEA,33,0.006178733459916361,0.13506028368794326,0.026052895035024223,3,0.09090909090909091,0,2,2,0,0,0,2,0,0,7,1,0,0,Low
Study_22,Site 1729,FRA,EMEA,1,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_22,Site 173,ARG,AMERICA,11,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_22,Site 1730,FRA,EMEA,43,0.024472076371469465,0.24908135283363803,0.0729457466265856,13,0.3023255813953488,3,2,5,0,0,4,8,0,57,0,0,1,0,Low
Study_22,Site 1731,FRA,EMEA,5,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_22,Site 1732,FRA,EMEA,13,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_22,Site 1733,GRC,EMEA,2,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_22,Site 1734,HUN,EMEA,12,0.0407518281535649,0.24469378427787936,0.09517579749379099,6,0.5,0,2,2,0,0,2,4,0,11,0,0,0,0,Low
Study_22,Site 1735,HUN,EMEA,43,0.004232456140350877,0.13333333333333333,0.021478398276903583,2,0.046511627906976744,0,2,2,0,1,0,0,0,0,0,0,0,1,Low
Study_22,Site 1736,HUN,EMEA,13,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_22,Site 1737,HUN,EMEA,9,0.02722882388787325,0.24505941499085926,0.08168647166361975,3,0.3333333333333333,0,1,1,0,0,1,2,0,7,0,0,0,0,Low
Study_22,Site 1738,HUN,EMEA,23,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
Study_22,Site 1739,HUN,EMEA,9,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
